50,雷神拉面(南山海岸城店),http://www.dianping.comhttp://www.dianping.com/shop/101903132,四星商户,http://www.dianping.comhttp://www.dianping.com/shop/101903132#comment,230,￥54,日本料理,后海大道中洲控股中心B座二楼2B,口味7.5|环境8.5|服务8.7
50,雷神拉面(南山海岸城店),http://www.dianping.comhttp://www.dianping.com/shop/101903132,四星商户,http://www.dianping.comhttp://www.dianping.com/shop/101903132#comment,230,￥54,日本料理,后海大道中洲控股中心B座二楼2B,口味7.5|环境8.5|服务8.7
